"","Day","Daily.Avg..Relative.Humidity....","Daily.Avg..Wind.Speed..km.h."
"1478","2005-01-17 00:00",90.875,29.5
"1479","2005-01-18 00:00",80.5833333333333,13.5416666666667
"1480","2005-01-19 00:00",80.7083333333333,7.91666666666667
"1481","2005-01-20 00:00",85.6521739130435,25.0434782608696
"1482","2005-01-21 00:00",79.125,18.7916666666667
"1483","2005-01-22 00:00",77.4583333333333,13.0416666666667
"1484","2005-01-23 00:00",87.9583333333333,17.9166666666667
"1485","2005-01-24 00:00",87.125,35.875
"1486","2005-01-25 00:00",72.5833333333333,15.2916666666667
"1487","2005-01-26 00:00",72.5,8.41666666666667
"1488","2005-01-27 00:00",78.0416666666667,11.9166666666667
"1489","2005-01-28 00:00",75.8333333333333,18
"1490","2005-01-29 00:00",80.125,7.58333333333333
"1491","2005-01-30 00:00",82.9166666666667,9.125
"1492","2005-01-31 00:00",81.2916666666667,14.625
"1493","2005-02-01 00:00",78.0416666666667,5.875
"1494","2005-02-02 00:00",78.6666666666667,2.04166666666667
"1495","2005-02-03 00:00",89.25,5.91666666666667
"1496","2005-02-04 00:00",91.9583333333333,10.75
"1497","2005-02-05 00:00",89.9166666666667,17.4166666666667
"1498","2005-02-06 00:00",84.4583333333333,10.9583333333333
"1499","2005-02-07 00:00",76.8333333333333,3.875
"1500","2005-02-08 00:00",64.625,4.29166666666667
"1501","2005-02-09 00:00",84.2916666666667,3.95833333333333
"1502","2005-02-10 00:00",89.7916666666667,16.375
"1503","2005-02-11 00:00",90.25,22.125
"1504","2005-02-12 00:00",77.875,16.6666666666667
"1505","2005-02-13 00:00",80.625,6.95833333333333
"1506","2005-02-14 00:00",80.7916666666667,8.29166666666667
"1507","2005-02-15 00:00",87.375,22.4583333333333
"1508","2005-02-16 00:00",89.625,13.375
"1509","2005-02-17 00:00",87.375,18.7083333333333
"1510","2005-02-18 00:00",69.0416666666667,15.25
"1511","2005-02-19 00:00",68.625,10.5833333333333
"1512","2005-02-20 00:00",71.2916666666667,12.9166666666667
"1513","2005-02-21 00:00",73.1666666666667,6.875
"1514","2005-02-22 00:00",72.7916666666667,9.54166666666667
"1515","2005-02-23 00:00",85.0416666666667,4.20833333333333
"1516","2005-02-24 00:00",79.7083333333333,4.54166666666667
"1517","2005-02-25 00:00",87.9583333333333,13.0833333333333
"1518","2005-02-26 00:00",71.375,22.2083333333333
"1519","2005-02-27 00:00",59.5,25.4583333333333
"1520","2005-02-28 00:00",53.7083333333333,13.25
"1521","2005-03-01 00:00",82.1904761904762,22.5238095238095
"1522","2005-03-02 00:00",88.7083333333333,10.125
"1523","2005-03-03 00:00",76.4583333333333,17.625
"1524","2005-03-04 00:00",73.6666666666667,14.3333333333333
"1525","2005-03-05 00:00",68.7083333333333,15.8333333333333
"1526","2005-03-06 00:00",62.4583333333333,9.54166666666667
"1527","2005-03-07 00:00",69.7083333333333,15.0416666666667
"1528","2005-03-08 00:00",89.2916666666667,29.2083333333333
"1529","2005-03-09 00:00",75.5833333333333,33.5
"1530","2005-03-10 00:00",61.2083333333333,11.25
"1531","2005-03-11 00:00",64.125,9.66666666666667
"1532","2005-03-12 00:00",68.1666666666667,20.625
"1533","2005-03-13 00:00",82.3333333333333,24.875
"1534","2005-03-14 00:00",94.875,14
"1535","2005-03-15 00:00",86.9583333333333,14.5833333333333
"1536","2005-03-16 00:00",79.3333333333333,19.5416666666667
"1537","2005-03-17 00:00",84.2083333333333,14.7916666666667
"1538","2005-03-18 00:00",97.7083333333333,10.125
"1539","2005-03-19 00:00",89.9166666666667,16.2083333333333
"1540","2005-03-20 00:00",70.9166666666667,15.625
"1541","2005-03-21 00:00",87.25,10.625
"1542","2005-03-22 00:00",81.8333333333333,6.58333333333333
"1543","2005-03-23 00:00",82.9583333333333,12.5833333333333
"1544","2005-03-24 00:00",87.5,6.54166666666667
"1545","2005-03-25 00:00",84.875,14.75
"1546","2005-03-26 00:00",63.375,10.6666666666667
"1547","2005-03-27 00:00",59.6666666666667,13.5
"1548","2005-03-28 00:00",74.5833333333333,15.1666666666667
"1549","2005-03-29 00:00",95.4583333333333,22.5416666666667
"1550","2005-03-30 00:00",92.5833333333333,36.0833333333333
"1551","2005-03-31 00:00",88.7916666666667,31.125
"1552","2005-04-01 00:00",84.0833333333333,9.125
"1553","2005-04-02 00:00",78.375,10.1666666666667
"1554","2005-04-03 00:00",82.9166666666667,28.0833333333333
"1555","2005-04-04 00:00",83.7916666666667,20.3333333333333
"1556","2005-04-05 00:00",84.6666666666667,9.66666666666667
"1557","2005-04-06 00:00",63.625,13
"1558","2005-04-07 00:00",65.7083333333333,8.625
"1559","2005-04-08 00:00",89.5833333333333,10.2083333333333
"1560","2005-04-09 00:00",74.0833333333333,11.2916666666667
"1561","2005-04-10 00:00",63.2083333333333,15.375
"1562","2005-04-11 00:00",86.9583333333333,17.3333333333333
"1563","2005-04-12 00:00",86.125,14.4583333333333
"1564","2005-04-13 00:00",84.5833333333333,11.5833333333333
"1565","2005-04-14 00:00",68.875,20.8333333333333
"1566","2005-04-15 00:00",54.625,14.5
"1567","2005-04-16 00:00",52.2083333333333,8.625
"1568","2005-04-17 00:00",55.1666666666667,9.5
"1569","2005-04-18 00:00",60.875,16.375
"1570","2005-04-19 00:00",57.0833333333333,10.5416666666667
"1571","2005-04-20 00:00",62.5217391304348,14
"1572","2005-04-21 00:00",76.9583333333333,9.04166666666667
"1573","2005-04-22 00:00",53.375,18.875
"1574","2005-04-23 00:00",66,7.875
"1575","2005-04-24 00:00",85.4583333333333,21.7916666666667
"1576","2005-04-25 00:00",93.4166666666667,23.2916666666667
"1577","2005-04-26 00:00",79.0833333333333,9.375
"1578","2005-04-27 00:00",81.6666666666667,9.16666666666667
"1579","2005-04-28 00:00",80.5416666666667,27.125
"1580","2005-04-29 00:00",80.75,25.0833333333333
"1581","2005-04-30 00:00",78.4583333333333,15.4583333333333
"1582","2005-05-01 00:00",88.625,25.4583333333333
"1583","2005-05-02 00:00",68.375,16.5416666666667
"1584","2005-05-03 00:00",70.5,13.7083333333333
"1585","2005-05-04 00:00",71.4166666666667,7.58333333333333
"1586","2005-05-05 00:00",65.5416666666667,7.58333333333333
"1587","2005-05-06 00:00",53.375,8.125
"1588","2005-05-07 00:00",66.6666666666667,14.7083333333333
"1589","2005-05-08 00:00",85.5416666666667,21.4583333333333
"1590","2005-05-09 00:00",86.0416666666667,12.0833333333333
"1591","2005-05-10 00:00",91.4583333333333,11.7083333333333
"1592","2005-05-11 00:00",88.9583333333333,6.29166666666667
"1593","2005-05-12 00:00",74.5,18.7916666666667
"1594","2005-05-13 00:00",57.875,23.6666666666667
"1595","2005-05-14 00:00",70.2083333333333,21.9166666666667
"1596","2005-05-15 00:00",83.4166666666667,11
"1597","2005-05-16 00:00",88.5416666666667,6.04166666666667
"1598","2005-05-17 00:00",90.2083333333333,6.04166666666667
"1599","2005-05-18 00:00",83.3333333333333,5.58333333333333
"1600","2005-05-19 00:00",94.5,14.1666666666667
"1601","2005-05-20 00:00",95.75,20.9583333333333
"1602","2005-05-21 00:00",92.5,12.0833333333333
"1603","2005-05-22 00:00",88.5416666666667,23.375
"1604","2005-05-23 00:00",76.125,21.2916666666667
"1605","2005-05-24 00:00",76.8333333333333,15.2916666666667
"1606","2005-05-25 00:00",68.375,14
"1607","2005-05-26 00:00",81.25,18.3333333333333
"1608","2005-05-27 00:00",89.0833333333333,15.7083333333333
"1609","2005-05-28 00:00",94.6666666666667,8.5
"1610","2005-05-29 00:00",91.2083333333333,6.58333333333333
"1611","2005-05-30 00:00",75.75,6.70833333333333
"1612","2005-05-31 00:00",70.375,5.125
"1613","2005-06-01 00:00",59.0416666666667,9.75
"1614","2005-06-02 00:00",54.375,15.0869565217391
"1615","2005-06-03 00:00",67.625,15.25
"1616","2005-06-04 00:00",70.4583333333333,7.79166666666667
"1617","2005-06-05 00:00",69.7083333333333,9
"1618","2005-06-06 00:00",61.7916666666667,9.79166666666667
"1619","2005-06-07 00:00",86.375,20.125
"1620","2005-06-08 00:00",79.8333333333333,10.5833333333333
"1621","2005-06-09 00:00",67.0416666666667,6.91666666666667
"1622","2005-06-10 00:00",75.7916666666667,14.5833333333333
"1623","2005-06-11 00:00",82.4583333333333,10.5833333333333
"1624","2005-06-12 00:00",88.25,11.6666666666667
"1625","2005-06-13 00:00",94.3333333333333,8.95833333333333
"1626","2005-06-14 00:00",70.25,17.625
"1627","2005-06-15 00:00",68.375,12.2916666666667
"1628","2005-06-16 00:00",87.0416666666667,17.5
"1629","2005-06-17 00:00",90.5416666666667,13.2916666666667
"1630","2005-06-18 00:00",94.8333333333333,8.20833333333333
"1631","2005-06-19 00:00",89.0416666666667,13.8333333333333
"1632","2005-06-20 00:00",72.2083333333333,11.25
"1633","2005-06-21 00:00",69.4166666666667,16.0416666666667
"1634","2005-06-22 00:00",83.25,8.54166666666667
"1635","2005-06-23 00:00",72.7916666666667,8
"1636","2005-06-24 00:00",69.0833333333333,13.5
"1637","2005-06-25 00:00",72.8333333333333,9
"1638","2005-06-26 00:00",78.5,10.75
"1639","2005-06-27 00:00",65.5833333333333,10.3333333333333
"1640","2005-06-28 00:00",82.625,19.8333333333333
"1641","2005-06-29 00:00",85.7916666666667,14.8333333333333
"1642","2005-06-30 00:00",71.375,11.4583333333333
"1643","2005-07-01 00:00",87.5416666666667,14.5
"1644","2005-07-02 00:00",89.6666666666667,16.6666666666667
"1645","2005-07-03 00:00",71.6666666666667,7.625
"1646","2005-07-04 00:00",62.4583333333333,9.75
"1647","2005-07-05 00:00",61.7916666666667,13.625
"1648","2005-07-06 00:00",87.2083333333333,11.75
"1649","2005-07-07 00:00",81.0833333333333,10.5
"1650","2005-07-08 00:00",80.2083333333333,4.875
"1651","2005-07-09 00:00",81.3333333333333,8.5
"1652","2005-07-10 00:00",86.5833333333333,7.95833333333333
"1653","2005-07-11 00:00",91.8333333333333,10.8333333333333
"1654","2005-07-12 00:00",86.7916666666667,16.6666666666667
"1655","2005-07-13 00:00",90.3333333333333,5.58333333333333
"1656","2005-07-14 00:00",89.7083333333333,13.1666666666667
"1657","2005-07-15 00:00",83.625,8.625
"1658","2005-07-16 00:00",87.2916666666667,11
"1659","2005-07-17 00:00",78.3333333333333,9.91666666666667
"1660","2005-07-18 00:00",79.875,12.9166666666667
"1661","2005-07-19 00:00",88.7916666666667,14.125
"1662","2005-07-20 00:00",83.7826086956522,8.73913043478261
"1663","2005-07-21 00:00",76.875,6.41666666666667
"1664","2005-07-22 00:00",82.9090909090909,6.27272727272727
"1665","2005-07-23 00:00",NA,NA
"1666","2005-07-24 00:00",NA,NA
"1667","2005-07-25 00:00",NA,NA
"1668","2005-07-26 00:00",NA,NA
"1669","2005-07-27 00:00",NA,NA
"1670","2005-07-28 00:00",71.3846153846154,8.30769230769231
"1671","2005-07-29 00:00",85.3333333333333,8.5
"1672","2005-07-30 00:00",70.75,9.08333333333333
"1673","2005-07-31 00:00",68.5,6.54166666666667
"1674","2005-08-01 00:00",84.7916666666667,10.4166666666667
"1675","2005-08-02 00:00",87.375,8.29166666666667
"1676","2005-08-03 00:00",85.5,10.8333333333333
"1677","2005-08-04 00:00",80.125,10.5833333333333
"1678","2005-08-05 00:00",80.375,13.8333333333333
"1679","2005-08-06 00:00",73.9166666666667,8.91666666666667
"1680","2005-08-07 00:00",68.4583333333333,8.58333333333333
"1681","2005-08-08 00:00",70.5833333333333,10.5416666666667
"1682","2005-08-09 00:00",77.8333333333333,14.25
"1683","2005-08-10 00:00",79.5833333333333,18.8333333333333
"1684","2005-08-11 00:00",82.5416666666667,13.375
"1685","2005-08-12 00:00",65.7916666666667,5.375
"1686","2005-08-13 00:00",85.6666666666667,11.0833333333333
"1687","2005-08-14 00:00",81.7083333333333,4.29166666666667
"1688","2005-08-15 00:00",79.375,2.70833333333333
"1689","2005-08-16 00:00",74.5,7.25
"1690","2005-08-17 00:00",78.125,10.75
"1691","2005-08-18 00:00",70.375,9.08333333333333
"1692","2005-08-19 00:00",71.2083333333333,6.375
"1693","2005-08-20 00:00",73.7916666666667,8.29166666666667
"1694","2005-08-21 00:00",86.75,13.2916666666667
"1695","2005-08-22 00:00",76.7083333333333,8.58333333333333
"1696","2005-08-23 00:00",86.625,6.04166666666667
"1697","2005-08-24 00:00",89.25,12.125
"1698","2005-08-25 00:00",92.0833333333333,12.25
"1699","2005-08-26 00:00",78.4166666666667,5.25
"1700","2005-08-27 00:00",71.25,6.91666666666667
"1701","2005-08-28 00:00",72.5416666666667,13.8333333333333
"1702","2005-08-29 00:00",80.75,9.25
"1703","2005-08-30 00:00",89.125,7.91666666666667
"1704","2005-08-31 00:00",95.1428571428571,11.7619047619048
"1705","2005-09-01 00:00",91.375,16.3333333333333
"1706","2005-09-02 00:00",77.1666666666667,11.5
"1707","2005-09-03 00:00",75.5,12.1666666666667
"1708","2005-09-04 00:00",78.125,5.5
"1709","2005-09-05 00:00",77.7083333333333,6.375
"1710","2005-09-06 00:00",72.5833333333333,6.54166666666667
"1711","2005-09-07 00:00",78.8333333333333,9.83333333333333
"1712","2005-09-08 00:00",79.7916666666667,8.58333333333333
"1713","2005-09-09 00:00",89.2916666666667,8.125
"1714","2005-09-10 00:00",81.9166666666667,12.5833333333333
"1715","2005-09-11 00:00",63.9583333333333,12.9166666666667
"1716","2005-09-12 00:00",76.7916666666667,23.5833333333333
"1717","2005-09-13 00:00",78.125,5.625
"1718","2005-09-14 00:00",79.1666666666667,13.3333333333333
"1719","2005-09-15 00:00",89.625,11.4583333333333
"1720","2005-09-16 00:00",84.5833333333333,7.875
"1721","2005-09-17 00:00",93.0416666666667,11.0416666666667
"1722","2005-09-18 00:00",96.125,9.625
"1723","2005-09-19 00:00",90.125,6.08333333333333
"1724","2005-09-20 00:00",80.7083333333333,9.16666666666667
"1725","2005-09-21 00:00",78.75,17.6666666666667
"1726","2005-09-22 00:00",67.2916666666667,16.6666666666667
"1727","2005-09-23 00:00",86.125,15.25
"1728","2005-09-24 00:00",69.9166666666667,14.2916666666667
"1729","2005-09-25 00:00",71.5,9.375
"1730","2005-09-26 00:00",85.375,17.5
"1731","2005-09-27 00:00",92.875,13.375
"1732","2005-09-28 00:00",81.75,6.25
"1733","2005-09-29 00:00",76.8333333333333,22.7916666666667
"1734","2005-09-30 00:00",76.5416666666667,14.8333333333333
"1735","2005-10-01 00:00",76.4166666666667,9.79166666666667
"1736","2005-10-02 00:00",75.5833333333333,8.5
"1737","2005-10-03 00:00",77.5,6.66666666666667
"1738","2005-10-04 00:00",76.9166666666667,15.2916666666667
"1739","2005-10-05 00:00",89.1666666666667,8.16666666666667
"1740","2005-10-06 00:00",93.9166666666667,9
"1741","2005-10-07 00:00",92.6666666666667,15.75
"1742","2005-10-08 00:00",95.9583333333333,14.6666666666667
"1743","2005-10-09 00:00",94.4583333333333,12.6666666666667
"1744","2005-10-10 00:00",95.4166666666667,12.9583333333333
"1745","2005-10-11 00:00",88.0416666666667,17.625
"1746","2005-10-12 00:00",80.4583333333333,8.45833333333333
"1747","2005-10-13 00:00",85.8333333333333,4.375
"1748","2005-10-14 00:00",88.2916666666667,5.375
"1749","2005-10-15 00:00",89.2083333333333,21.1666666666667
"1750","2005-10-16 00:00",87.4166666666667,25.5833333333333
"1751","2005-10-17 00:00",90.5833333333333,15.375
"1752","2005-10-18 00:00",82.0416666666667,15.5833333333333
"1753","2005-10-19 00:00",79.25,13.9583333333333
"1754","2005-10-20 00:00",76.7916666666667,21.6666666666667
"1755","2005-10-21 00:00",73.2916666666667,17.7083333333333
"1756","2005-10-22 00:00",83.9583333333333,8.33333333333333
"1757","2005-10-23 00:00",87.0416666666667,15.8333333333333
"1758","2005-10-24 00:00",80.8333333333333,13.8333333333333
"1759","2005-10-25 00:00",87.4583333333333,15.3333333333333
"1760","2005-10-26 00:00",93.25,23.2083333333333
"1761","2005-10-27 00:00",94.25,14.7916666666667
"1762","2005-10-28 00:00",85.5416666666667,7.75
"1763","2005-10-29 00:00",84.4166666666667,5.95833333333333
"1764","2005-10-30 00:00",86.5,5.20833333333333
"1765","2005-10-31 00:00",82.7916666666667,8.54166666666667
"1766","2005-11-01 00:00",76.875,12.0833333333333
"1767","2005-11-02 00:00",76.2083333333333,16.1666666666667
"1768","2005-11-03 00:00",71.125,19.25
"1769","2005-11-04 00:00",80.7916666666667,11.4166666666667
"1770","2005-11-05 00:00",88.3333333333333,9.83333333333333
"1771","2005-11-06 00:00",89.3333333333333,16.125
"1772","2005-11-07 00:00",82.2916666666667,24.6666666666667
"1773","2005-11-08 00:00",56.7916666666667,28.5833333333333
"1774","2005-11-09 00:00",85.625,13.2083333333333
"1775","2005-11-10 00:00",93.125,20.8333333333333
"1776","2005-11-11 00:00",74.5833333333333,14.0833333333333
"1777","2005-11-12 00:00",70.7916666666667,10.4166666666667
"1778","2005-11-13 00:00",77.6666666666667,7
"1779","2005-11-14 00:00",81.6666666666667,16.75
"1780","2005-11-15 00:00",78.125,8.41666666666667
"1781","2005-11-16 00:00",96.6666666666667,17.6666666666667
"1782","2005-11-17 00:00",93.375,13.25
"1783","2005-11-18 00:00",73.875,11.0416666666667
"1784","2005-11-19 00:00",72.7083333333333,8.41666666666667
"1785","2005-11-20 00:00",77.625,10.0416666666667
"1786","2005-11-21 00:00",81.7083333333333,10
"1787","2005-11-22 00:00",91.8333333333333,27.4166666666667
"1788","2005-11-23 00:00",86.9166666666667,16.2083333333333
"1789","2005-11-24 00:00",83.7083333333333,19.6666666666667
"1790","2005-11-25 00:00",66.7916666666667,21.25
"1791","2005-11-26 00:00",71.2083333333333,7.125
"1792","2005-11-27 00:00",85.5833333333333,12.1666666666667
"1793","2005-11-28 00:00",87.625,3.16666666666667
"1794","2005-11-29 00:00",82.125,13.8333333333333
"1795","2005-11-30 00:00",90.7083333333333,18.9166666666667
"1796","2005-12-01 00:00",94.5,14.375
"1797","2005-12-02 00:00",92.4166666666667,20.8333333333333
"1798","2005-12-03 00:00",77.0416666666667,17.4166666666667
"1799","2005-12-04 00:00",58.75,21.2916666666667
"1800","2005-12-05 00:00",54.7083333333333,29.1666666666667
"1801","2005-12-06 00:00",64.0416666666667,12.0416666666667
"1802","2005-12-07 00:00",60.9166666666667,21.1666666666667
"1803","2005-12-08 00:00",69.2083333333333,13.7083333333333
"1804","2005-12-09 00:00",82.125,10.5833333333333
"1805","2005-12-10 00:00",87.25,13.1666666666667
"1806","2005-12-11 00:00",92.6666666666667,16.0833333333333
"1807","2005-12-12 00:00",91.3478260869565,5.30434782608696
"1808","2005-12-13 00:00",88.625,13.0833333333333
"1809","2005-12-14 00:00",96.6666666666667,32.875
"1810","2005-12-15 00:00",80.875,23.9583333333333
"1811","2005-12-16 00:00",86.125,9.83333333333333
"1812","2005-12-17 00:00",83,24.2083333333333
"1813","2005-12-18 00:00",76.6666666666667,17.5833333333333
"1814","2005-12-19 00:00",81.875,8.125
"1815","2005-12-20 00:00",73.5,15.3333333333333
"1816","2005-12-21 00:00",72.6666666666667,7.29166666666667
"1817","2005-12-22 00:00",73.3333333333333,8.54166666666667
"1818","2005-12-23 00:00",88.875,10.125
"1819","2005-12-24 00:00",96.5833333333333,4
"1820","2005-12-25 00:00",97,6
"1821","2005-12-26 00:00",95.7916666666667,26.75
"1822","2005-12-27 00:00",99.0416666666667,24.7916666666667
"1823","2005-12-28 00:00",93.875,13.2916666666667
"1824","2005-12-29 00:00",91.5833333333333,15.1666666666667
"1825","2005-12-30 00:00",93.375,20.875
"1826","2005-12-31 00:00",85.8333333333333,15.7083333333333
"1827","2006-01-01 00:00",90.5416666666667,10.4166666666667
"1828","2006-01-02 00:00",89.5,9.45833333333333
"1829","2006-01-03 00:00",82,6
"1830","2006-01-04 00:00",86.7083333333333,5.20833333333333
"1831","2006-01-05 00:00",87.0416666666667,4.875
"1832","2006-01-06 00:00",93.9583333333333,5.95833333333333
"1833","2006-01-07 00:00",90.7916666666667,14.625
"1834","2006-01-08 00:00",79.5,10.1666666666667
"1835","2006-01-09 00:00",92.75,9.04166666666667
"1836","2006-01-10 00:00",85.3333333333333,16.9166666666667
"1837","2006-01-11 00:00",81.8333333333333,11.6666666666667
"1838","2006-01-12 00:00",95.5,17.25
"1839","2006-01-13 00:00",87.9583333333333,10.625
"1840","2006-01-14 00:00",92.0416666666667,20.5
"1841","2006-01-15 00:00",96.6666666666667,17.875
"1842","2006-01-16 00:00",96.25,7.41666666666667
"1843","2006-01-17 00:00",86.7916666666667,12.0416666666667
"1844","2006-01-18 00:00",89.125,22.2083333333333
"1845","2006-01-19 00:00",69.1666666666667,29.1666666666667
"1846","2006-01-20 00:00",84.375,12.5416666666667
"1847","2006-01-21 00:00",90.5833333333333,14.625
"1848","2006-01-22 00:00",62.2083333333333,27.2083333333333
"1849","2006-01-23 00:00",73.25,11.25
"1850","2006-01-24 00:00",96.625,6.04166666666667
"1851","2006-01-25 00:00",96.5416666666667,9.625
"1852","2006-01-26 00:00",90.9166666666667,28.5416666666667
"1853","2006-01-27 00:00",67.5833333333333,18.7083333333333
"1854","2006-01-28 00:00",70.9583333333333,17.8333333333333
